tier,identifier,opening_id,vccb_sysid,harvest_start_date,harvest_start_year,block_area_ha,watershed,deferral_overlap_ha,oldgrowth_overlap_ha,ancient_overlap_ha,ogma_overlap_ha,nearest_stream_m,nearest_rec_site_m,nearest_rec_site,nearest_fish_record_m,after_deferral_recommendation,risk_flags,priority_score
1,VCCB_SYSID 75084,,75084,2020-01-01,2020,15.0,Cowichan River,0.0,0.0,0.0,0.0,0.0,26093.0,SAN JUAN RIVER,71.0,False,stream; fish record,4.0
1,VCCB_SYSID 75104,,75104,2020-01-01,2020,16.7,Cowichan River,0.0,0.0,0.0,0.0,13.0,26507.0,SAN JUAN RIVER,165.0,False,stream; fish record,4.0
1,VCCB_SYSID 84103,,84103,2024-04-18,2024,49.4,Cowichan River,0.0,0.0,0.0,0.0,0.0,25424.0,SAN JUAN RIVER,79.0,False,stream; fish record,4.0
1,VCCB_SYSID 80972,,80972,2022-12-01,2022,2.1,Cowichan River,0.0,0.0,0.0,0.0,0.0,29602.0,SAN JUAN RIVER,174.0,False,stream; fish record,4.0
1,VCCB_SYSID 78985,,78985,2022-01-26,2022,21.1,Cowichan River,0.0,0.0,0.0,0.0,0.0,25010.0,SPRING BEACH,136.0,False,stream; fish record,4.0
1,VCCB_SYSID 77444,,77444,2021-05-13,2021,60.6,Cowichan River,0.0,0.0,0.0,0.0,33.0,27894.0,SPRING BEACH,128.0,False,stream; fish record,4.0
1,VCCB_SYSID 81371,,81371,2023-04-07,2023,14.1,Cowichan River,0.0,0.0,0.0,0.0,0.0,24924.0,SPRING BEACH,0.0,False,stream; fish record,4.0
1,VCCB_SYSID 79976,,79976,2022-06-24,2022,81.5,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,9436.0,BALD MOUNTAIN,195.0,False,stream; fish record,4.0
1,VCCB_SYSID 80990,,80990,2022-12-01,2022,10.4,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,12600.0,BALD MOUNTAIN,54.0,False,stream; fish record,4.0
1,VCCB_SYSID 83604,,83604,2024-03-17,2024,2.1,Lake Cowichan area,0.0,0.0,0.0,0.0,28.0,12978.0,BALD MOUNTAIN,103.0,False,stream; fish record,4.0
1,VCCB_SYSID 83650,,83650,2024-03-17,2024,25.5,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,12071.0,BALD MOUNTAIN,6.0,False,stream; fish record,4.0
1,VCCB_SYSID 83605,,83605,2024-03-17,2024,5.9,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,12415.0,BALD MOUNTAIN,12.0,False,stream; fish record,4.0
1,OPENING_ID 1770560,1770560,547886,2022-02-16,2022,18.5,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,14274.0,Avatar Grove Hiking Trails,55.0,False,stream; fish record,4.0
1,OPENING_ID 1754843,1754843,536424,2021-04-06,2021,9.7,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,14933.0,BALD MOUNTAIN,111.0,False,stream; fish record,4.0
1,OPENING_ID 1754843,1754843,536426,2021-04-06,2021,1.7,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,15336.0,BALD MOUNTAIN,195.0,False,stream; fish record,4.0
1,OPENING_ID 1681437,1681437,480014,2016-06-29,2016,30.6,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,12337.0,Avatar Grove Hiking Trails,12.0,False,stream; fish record,4.0
1,OPENING_ID 1668326,1668326,470064,2016-01-13,2016,17.4,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,13250.0,Avatar Grove Hiking Trails,49.0,False,stream; fish record,4.0
1,VCCB_SYSID 84567,,84567,2024-07-03,2024,8.3,Cowichan River,0.0,0.0,0.0,0.0,0.0,5452.0,BALD MOUNTAIN,171.0,False,stream; fish record,4.0
1,VCCB_SYSID 83959,,83959,2024-04-10,2024,20.3,Cowichan River,0.0,0.0,0.0,0.0,0.0,5399.0,BALD MOUNTAIN,44.0,False,stream; fish record,4.0
1,VCCB_SYSID 83671,,83671,2024-03-17,2024,13.6,Robertson River,0.0,0.0,0.0,0.0,0.0,7713.0,BALD MOUNTAIN,157.0,False,stream; fish record,4.0
1,VCCB_SYSID 77039,,77039,2021-04-18,2021,4.0,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,8152.0,Harris Creek Spruce,28.0,False,stream; fish record,4.0
1,VCCB_SYSID 79604,,79604,2022-04-14,2022,47.3,Robertson River,0.0,0.0,0.0,0.0,0.0,12927.0,SPRING BEACH,151.0,False,stream; fish record,4.0
1,VCCB_SYSID 75242,,75242,2020-01-01,2020,33.0,Robertson River,0.0,0.0,0.0,0.0,0.0,13544.0,SPRING BEACH,69.0,False,stream; fish record,4.0
1,VCCB_SYSID 76902,,76902,2021-04-18,2021,25.3,Bear Creek,0.0,0.0,0.0,0.0,14.0,14202.0,SPRING BEACH,29.0,False,stream; fish record,4.0
1,VCCB_SYSID 77622,,77622,2021-05-29,2021,8.5,Bear Creek,0.0,0.0,0.0,0.0,0.0,15863.0,SPRING BEACH,112.0,False,stream; fish record,4.0
1,OPENING_ID 1716059,1716059,508625,2018-06-30,2018,0.7,Cowichan River,0.0,0.0,0.0,0.0,0.0,17428.0,SPRING BEACH,112.0,False,stream; fish record,4.0
1,VCCB_SYSID 83059,,83059,2023-11-11,2023,35.8,Cowichan River,0.0,0.0,0.0,0.0,0.0,20970.0,SPRING BEACH,20.0,False,stream; fish record,4.0
1,VCCB_SYSID 78978,,78978,2022-01-24,2022,56.8,Cowichan River,0.0,0.0,0.0,0.0,0.0,20425.0,SPRING BEACH,30.0,False,stream; fish record,4.0
1,VCCB_SYSID 75241,,75241,2020-01-01,2020,55.0,Cowichan River,0.0,0.0,0.0,0.0,0.0,18554.0,SPRING BEACH,139.0,False,stream; fish record,4.0
1,VCCB_SYSID 79931,,79931,2022-06-17,2022,63.7,Cowichan River,0.0,0.0,0.0,0.0,0.0,19387.0,SPRING BEACH,0.0,False,stream; fish record,4.0
1,VCCB_SYSID 78367,,78367,2021-09-25,2021,55.5,Cowichan River,0.0,0.0,0.0,0.0,0.0,16414.0,SPRING BEACH,0.0,False,stream; fish record,4.0
1,OPENING_ID 1738844,1738844,524943,2018-10-24,2018,12.3,Cowichan River,0.0,0.0,0.0,0.0,43.0,14916.0,SPRING BEACH,148.0,False,stream; fish record,4.0
1,VCCB_SYSID 77142,,77142,2021-04-18,2021,64.5,Bear Creek,0.0,0.0,0.0,0.0,0.0,13886.0,SPRING BEACH,41.0,False,stream; fish record,4.0
1,VCCB_SYSID 76556,,76556,2021-03-26,2021,4.2,Cowichan River,0.0,0.0,0.0,0.0,78.0,24526.0,SPRING BEACH,190.0,False,stream; fish record,4.0
1,VCCB_SYSID 83361,,83361,2024-02-06,2024,16.6,Cowichan River,0.0,0.0,0.0,0.0,0.0,23827.0,SPRING BEACH,20.0,False,stream; fish record,4.0
1,VCCB_SYSID 77590,,77590,2021-05-24,2021,2.6,Sutton Creek,0.0,0.0,0.0,0.0,12.0,9657.0,BALD MOUNTAIN,33.0,False,stream; fish record,4.0
1,VCCB_SYSID 77752,,77752,2021-06-21,2021,2.5,Sutton Creek,0.0,0.0,0.0,0.0,34.0,9714.0,BALD MOUNTAIN,63.0,False,stream; fish record,4.0
1,VCCB_SYSID 78370,,78370,2021-09-25,2021,4.9,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,11258.0,BALD MOUNTAIN,0.0,False,stream; fish record,4.0
1,VCCB_SYSID 81491,,81491,2023-04-24,2023,8.5,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,11082.0,BALD MOUNTAIN,0.0,False,stream; fish record,4.0
1,VCCB_SYSID 77091,,77091,2021-04-18,2021,21.3,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,14405.0,BALD MOUNTAIN,92.0,False,stream; fish record,4.0
1,VCCB_SYSID 80268,,80268,2022-07-26,2022,30.7,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,13907.0,BALD MOUNTAIN,172.0,False,stream; fish record,4.0
1,VCCB_SYSID 77112,,77112,2021-04-18,2021,15.5,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,14520.0,BALD MOUNTAIN,47.0,False,stream; fish record,4.0
1,VCCB_SYSID 77166,,77166,2021-04-18,2021,8.3,Cowichan River,0.0,0.0,0.0,0.0,0.0,9766.0,BALD MOUNTAIN,0.0,False,stream; fish record,4.0
1,VCCB_SYSID 81762,,81762,2023-05-10,2023,10.6,Cowichan River,0.0,0.0,0.0,0.0,0.0,9484.0,BALD MOUNTAIN,105.0,False,stream; fish record,4.0
1,VCCB_SYSID 80875,,80875,2022-11-15,2022,4.7,Cowichan River,0.0,0.0,0.0,0.0,0.0,9509.0,BALD MOUNTAIN,0.0,False,stream; fish record,4.0
1,VCCB_SYSID 82854,,82854,2023-10-03,2023,8.2,Cowichan River,0.0,0.0,0.0,0.0,79.0,10738.0,BALD MOUNTAIN,125.0,False,stream; fish record,4.0
1,VCCB_SYSID 81704,,81704,2023-05-10,2023,8.4,Cowichan River,0.0,0.0,0.0,0.0,0.0,10408.0,BALD MOUNTAIN,179.0,False,stream; fish record,4.0
1,VCCB_SYSID 75255,,75255,2020-01-01,2020,19.9,Cowichan River,0.0,0.0,0.0,0.0,0.0,9919.0,BALD MOUNTAIN,42.0,False,stream; fish record,4.0
1,VCCB_SYSID 80964,,80964,2022-11-26,2022,3.1,Cowichan River,0.0,0.0,0.0,0.0,77.0,10207.0,BALD MOUNTAIN,185.0,False,stream; fish record,4.0
1,VCCB_SYSID 75691,,75691,2020-01-01,2020,7.7,Lake Cowichan area,0.0,0.0,0.0,0.0,92.0,13393.0,BALD MOUNTAIN,136.0,False,stream; fish record,4.0
1,VCCB_SYSID 83939,,83939,2024-04-10,2024,16.4,Sutton Creek,0.0,0.0,0.0,0.0,0.0,6662.0,BALD MOUNTAIN,181.0,False,stream; fish record,4.0
1,VCCB_SYSID 77818,,77818,2021-06-21,2021,59.3,Sutton Creek,0.0,0.0,0.0,0.0,0.0,5487.0,BALD MOUNTAIN,73.0,False,stream; fish record,4.0
1,VCCB_SYSID 83672,,83672,2024-03-17,2024,14.7,Sutton Creek,0.0,0.0,0.0,0.0,62.0,7242.0,BALD MOUNTAIN,126.0,False,stream; fish record,4.0
1,VCCB_SYSID 79147,,79147,2022-02-16,2022,23.9,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,12076.0,SPRING BEACH,22.0,False,stream; fish record,4.0
1,OPENING_ID 1669960,1669960,471814,2015-05-27,2015,36.7,Lake Cowichan area,0.0,0.0,0.0,0.0,77.0,17511.0,SPRING BEACH,154.0,False,stream; fish record,4.0
1,VCCB_SYSID 78957,,78957,2022-01-15,2022,41.0,Cowichan River,0.0,0.0,0.0,0.0,0.0,15673.0,BALD MOUNTAIN,189.0,False,stream; fish record,4.0
1,VCCB_SYSID 75260,,75260,2020-01-01,2020,35.1,Cowichan River,0.0,0.0,0.0,0.0,0.0,16406.0,BALD MOUNTAIN,11.0,False,stream; fish record,4.0
1,VCCB_SYSID 79124,,79124,2022-02-16,2022,43.0,Cowichan River,0.0,0.0,0.0,0.0,0.0,16177.0,BALD MOUNTAIN,0.0,False,stream; fish record,4.0
1,VCCB_SYSID 81484,,81484,2023-04-24,2023,3.7,Cowichan River,0.0,0.0,0.0,0.0,75.0,16566.0,BALD MOUNTAIN,99.0,False,stream; fish record,4.0
1,VCCB_SYSID 82861,,82861,2023-10-03,2023,26.1,Shaw Creek,0.0,0.0,0.0,0.0,13.0,20643.0,BALD MOUNTAIN,55.0,False,stream; fish record,4.0
1,VCCB_SYSID 82860,,82860,2023-10-03,2023,16.6,Shaw Creek,0.0,0.0,0.0,0.0,0.0,17481.0,BALD MOUNTAIN,137.0,False,stream; fish record,4.0
1,VCCB_SYSID 83942,,83942,2024-04-10,2024,7.1,Shaw Creek,0.0,0.0,0.0,0.0,13.0,17973.0,BALD MOUNTAIN,28.0,False,stream; fish record,4.0
1,VCCB_SYSID 82856,,82856,2023-10-03,2023,12.9,Nixon Creek,0.0,0.0,0.0,0.0,10.0,17933.0,BALD MOUNTAIN,65.0,False,stream; fish record,4.0
1,VCCB_SYSID 77092,,77092,2021-04-18,2021,11.5,Cowichan River,0.0,0.0,0.0,0.0,0.0,7997.0,BALD MOUNTAIN,104.0,False,stream; fish record,4.0
1,VCCB_SYSID 77785,,77785,2021-06-21,2021,17.6,Cowichan River,0.0,0.0,0.0,0.0,0.0,8070.0,BALD MOUNTAIN,191.0,False,stream; fish record,4.0
1,VCCB_SYSID 83955,,83955,2024-04-10,2024,28.1,Cowichan River,0.0,0.0,0.0,0.0,0.0,12592.0,BALD MOUNTAIN,13.0,False,stream; fish record,4.0
1,VCCB_SYSID 77093,,77093,2021-04-18,2021,7.6,Cowichan River,0.0,0.0,0.0,0.0,26.0,12071.0,BALD MOUNTAIN,73.0,False,stream; fish record,4.0
1,VCCB_SYSID 84564,,84564,2024-07-03,2024,2.3,Cowichan River,0.0,0.0,0.0,0.0,0.0,12511.0,BALD MOUNTAIN,47.0,False,stream; fish record,4.0
1,VCCB_SYSID 77754,,77754,2021-06-21,2021,9.7,Cowichan River,0.0,0.0,0.0,0.0,0.0,8476.0,BALD MOUNTAIN,54.0,False,stream; fish record,4.0
1,VCCB_SYSID 80977,,80977,2022-12-01,2022,12.7,Cowichan River,0.0,0.0,0.0,0.0,0.0,7698.0,BALD MOUNTAIN,17.0,False,stream; fish record,4.0
1,VCCB_SYSID 80978,,80978,2022-12-01,2022,2.3,Cowichan River,0.0,0.0,0.0,0.0,2.0,8220.0,BALD MOUNTAIN,26.0,False,stream; fish record,4.0
1,VCCB_SYSID 85972,,85972,2024-12-03,2024,6.7,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,9312.0,SPRING BEACH,29.0,False,stream; fish record,4.0
1,VCCB_SYSID 79920,,79920,2022-06-17,2022,37.7,Meade Creek,0.0,0.0,0.0,0.0,0.0,6145.0,SPRING BEACH,42.0,False,stream; fish record,4.0
1,VCCB_SYSID 79961,,79961,2022-06-24,2022,10.5,Meade Creek,0.0,0.0,0.0,0.0,0.0,6867.0,SPRING BEACH,25.0,False,stream; fish record,4.0
1,VCCB_SYSID 82256,,82256,2023-07-06,2023,16.8,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,10054.0,SPRING BEACH,40.0,False,stream; fish record,4.0
1,VCCB_SYSID 76561,,76561,2021-03-26,2021,26.2,Lake Cowichan area,0.0,0.0,0.0,0.0,41.0,8767.0,SPRING BEACH,95.0,False,stream; fish record,4.0
1,VCCB_SYSID 81140,,81140,2023-02-28,2023,3.4,Lake Cowichan area,0.0,0.0,0.0,0.0,4.0,8498.0,SPRING BEACH,120.0,False,stream; fish record,4.0
1,VCCB_SYSID 80991,,80991,2022-12-01,2022,16.6,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,8539.0,SPRING BEACH,2.0,False,stream; fish record,4.0
1,OPENING_ID 1770239,1770239,547698,2021-10-26,2021,28.2,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,474.0,Harris Creek Spruce,415.0,False,stream; recreation,3.0
1,OPENING_ID 1696204,1696204,493896,2017-09-15,2017,22.8,Lake Cowichan area,0.0,0.0,0.0,0.91,0.0,16191.0,BALD MOUNTAIN,1726.0,False,legal OGMA; stream,2.9
1,OPENING_ID 1714009,1714009,507345,2019-01-15,2019,20.7,Lake Cowichan area,0.0,0.0,0.0,0.66,17.0,3359.0,Harris Creek Spruce,209.0,False,legal OGMA; stream,2.7
1,OPENING_ID 1770558,1770558,547882,2022-03-01,2022,4.7,Lake Cowichan area,0.08,0.08,0.0,0.0,99.0,5315.0,Avatar Grove Hiking Trails,4879.0,True,priority-deferral; old growth (TAP); stream,2.6
1,OPENING_ID 1681946,1681946,480616,2016-08-12,2016,15.7,Lake Cowichan area,0.0,0.0,0.0,0.41,19.0,5677.0,Harris Creek Spruce,851.0,False,legal OGMA; stream,2.4
1,OPENING_ID 1681332,1681332,479908,2016-08-17,2016,2.1,Lake Cowichan area,0.0,0.0,0.0,0.28,64.0,7527.0,Harris Creek Spruce,846.0,False,legal OGMA; stream,2.3
1,OPENING_ID 1681950,1681950,480619,2016-11-25,2016,13.7,Lake Cowichan area,0.0,0.0,0.0,0.22,53.0,3379.0,Avatar Grove Hiking Trails,5540.0,False,legal OGMA; stream,2.2
1,OPENING_ID 1679318,1679318,478529,2017-04-20,2017,12.4,Lake Cowichan area,0.0,0.06,0.0,0.0,7.0,5769.0,FAIRY LAKE,1772.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1652660,1652660,461049,2015-05-14,2015,9.0,Lake Cowichan area,0.0,0.0,0.0,0.07,39.0,4917.0,Harris Creek Spruce,2752.0,False,legal OGMA; stream,2.1
1,VCCB_SYSID 84380,,84380,2024-05-20,2024,3.6,Lake Cowichan area,0.0,0.0,0.0,0.0,148.0,10715.0,SAN JUAN RIVER,97.0,False,fish record,2.0
1,VCCB_SYSID 83056,,83056,2023-11-11,2023,10.4,Cowichan River,0.0,0.0,0.0,0.0,371.0,29227.0,SPRING BEACH,129.0,False,fish record,2.0
1,VCCB_SYSID 82990,,82990,2023-10-26,2023,6.2,Lake Cowichan area,0.0,0.0,0.0,0.0,172.0,12222.0,SPRING BEACH,172.0,False,fish record,2.0
2,OPENING_ID 1653463,1653463,461496,2015-04-22,2015,17.0,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,6875.0,Harris Creek Spruce,1133.0,False,stream,2.0
2,OPENING_ID 1668361,1668361,470095,2016-01-27,2016,0.2,Lake Cowichan area,0.0,0.0,0.0,0.0,16.0,5515.0,Harris Creek Spruce,616.0,False,stream,2.0
2,OPENING_ID 1662298,1662298,465599,2015-11-13,2015,1.6,Lake Cowichan area,0.0,0.0,0.0,0.0,36.0,7420.0,Harris Creek Spruce,619.0,False,stream,2.0
2,OPENING_ID 1662298,1662298,465602,2015-11-13,2015,7.6,Lake Cowichan area,0.0,0.0,0.0,0.0,47.0,7398.0,Harris Creek Spruce,389.0,False,stream,2.0
2,OPENING_ID 1737825,1737825,524377,2020-01-08,2020,26.2,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,3456.0,Harris Creek Spruce,289.0,False,stream,2.0
2,OPENING_ID 1661706,1661706,465095,2015-11-23,2015,2.3,Lake Cowichan area,0.0,0.0,0.0,0.0,23.0,4695.0,Harris Creek Spruce,694.0,False,stream,2.0
2,OPENING_ID 1661706,1661706,465096,2015-11-23,2015,1.2,Lake Cowichan area,0.0,0.0,0.0,0.0,32.0,4478.0,Harris Creek Spruce,590.0,False,stream,2.0
2,OPENING_ID 1661706,1661706,465097,2015-11-23,2015,1.7,Lake Cowichan area,0.0,0.0,0.0,0.0,14.0,4071.0,Harris Creek Spruce,559.0,False,stream,2.0
2,OPENING_ID 1661706,1661706,465098,2015-11-23,2015,2.2,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,4241.0,Harris Creek Spruce,308.0,False,stream,2.0
2,OPENING_ID 1689541,1689541,488683,2017-10-02,2017,10.4,Lake Cowichan area,0.0,0.0,0.0,0.0,41.0,3526.0,Avatar Grove Hiking Trails,6139.0,False,stream,2.0
2,OPENING_ID 1662298,1662298,465601,2015-11-13,2015,3.9,Lake Cowichan area,0.0,0.0,0.0,0.0,50.0,7654.0,Harris Creek Spruce,645.0,False,stream,2.0
2,OPENING_ID 1720263,1720263,512477,2018-11-01,2018,9.0,Lake Cowichan area,0.0,0.0,0.0,0.0,15.0,6916.0,Avatar Grove Hiking Trails,3604.0,False,stream,2.0
2,OPENING_ID 1652664,1652664,461054,2015-01-27,2015,10.2,Lake Cowichan area,0.0,0.0,0.0,0.0,22.0,7362.0,Avatar Grove Hiking Trails,3097.0,False,stream,2.0
2,OPENING_ID 1681326,1681326,479899,2016-07-20,2016,4.7,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,8038.0,Avatar Grove Hiking Trails,2517.0,False,stream,2.0
2,OPENING_ID 1681332,1681332,479905,2016-08-17,2016,0.9,Lake Cowichan area,0.0,0.0,0.0,0.0,0.0,8281.0,Harris Creek Spruce,1135.0,False,stream,2.0
