tier,identifier,opening_id,vccb_sysid,harvest_start_date,harvest_start_year,block_area_ha,watershed,deferral_overlap_ha,oldgrowth_overlap_ha,ancient_overlap_ha,ogma_overlap_ha,nearest_stream_m,nearest_rec_site_m,nearest_rec_site,nearest_fish_record_m,after_deferral_recommendation,risk_flags,priority_score
1,OPENING_ID 1794346,1794346,580494,2024-05-12,2024,5.9,Port Renfrew area,0.0,5.21,0.0,0.0,0.0,13370.0,SAN JUAN RIVER,6382.0,False,old growth (TAP); stream,17.6
1,OPENING_ID 1794932,1794932,580942,2024-06-20,2024,4.8,Port Renfrew area,0.0,4.79,0.0,0.0,0.0,5256.0,SAN JUAN RIVER,2512.0,False,old growth (TAP); stream,16.4
1,OPENING_ID 1794347,1794347,580497,2024-05-12,2024,5.6,Port Renfrew area,0.0,4.75,0.0,0.0,0.0,13609.0,SAN JUAN RIVER,6640.0,False,old growth (TAP); stream,16.3
1,OPENING_ID 1793213,1793213,579166,2023-07-01,2023,4.0,Port Renfrew area,0.0,3.97,0.0,0.0,0.0,5504.0,SAN JUAN RIVER,1640.0,False,old growth (TAP); stream,13.9
1,OPENING_ID 1770535,1770535,547857,2021-12-02,2021,1.7,Caycuse River,1.46,1.46,1.41,0.0,0.0,13526.0,NITINAT LAKE,17975.0,True,priority-deferral; old growth (TAP); stream,13.7
1,OPENING_ID 1775275,1775275,559964,2022-04-04,2022,1.5,Port Renfrew area,1.43,1.43,0.0,0.0,30.0,10552.0,SAN JUAN RIVER,3307.0,True,priority-deferral; old growth (TAP); stream,13.5
1,OPENING_ID 1797420,1797420,583434,2020-07-10,2020,1.4,Walbran Creek,1.32,1.32,1.32,0.0,0.0,11381.0,Avatar Grove Hiking Trails,14812.0,False,priority-deferral; old growth (TAP); stream,12.6
1,OPENING_ID 1794979,1794979,580969,2024-10-07,2024,3.7,Port Renfrew area,0.0,3.26,0.0,0.0,30.0,7750.0,SAN JUAN RIVER,239.0,False,old growth (TAP); stream,11.8
1,OPENING_ID 1794346,1794346,580496,2024-07-15,2024,3.1,Port Renfrew area,0.0,3.06,0.0,0.0,10.0,13274.0,SAN JUAN RIVER,6303.0,False,old growth (TAP); stream,11.2
1,OPENING_ID 1744357,1744357,528405,2020-05-14,2020,1.5,Gordon River,1.2,1.5,0.0,0.0,173.0,5208.0,Avatar Grove Hiking Trails,5351.0,False,priority-deferral; old growth (TAP),10.5
1,OPENING_ID 1745296,1745296,529200,2020-10-20,2020,31.6,Port Renfrew area,0.0,2.8,0.0,0.0,0.0,4402.0,SAN JUAN RIVER,2521.0,False,old growth (TAP); stream,10.4
1,OPENING_ID 1798078,1798078,584126,2024-04-10,2024,3.5,Walbran Creek,0.12,3.21,0.12,0.0,391.0,10335.0,Avatar Grove Hiking Trails,17670.0,True,priority-deferral; old growth (TAP),10.2
1,OPENING_ID 1794346,1794346,580495,2024-05-15,2024,2.6,Port Renfrew area,0.0,2.52,0.0,0.0,72.0,13289.0,SAN JUAN RIVER,6366.0,False,old growth (TAP); stream,9.6
1,OPENING_ID 1773438,1773438,550225,2022-08-29,2022,2.7,Gordon River,0.0,2.41,0.0,0.0,0.0,9561.0,Avatar Grove Hiking Trails,14068.0,False,old growth (TAP); stream,9.2
1,OPENING_ID 1748824,1748824,532283,2020-12-05,2020,7.9,Gordon River,0.82,0.82,0.0,0.0,0.0,1685.0,Avatar Grove Hiking Trails,8054.0,False,priority-deferral; old growth (TAP); stream,8.6
1,OPENING_ID 1725461,1725461,515069,2019-05-01,2019,10.7,Caycuse River,0.15,1.77,0.0,0.17,0.0,12962.0,NITINAT LAKE,18415.0,False,priority-deferral; old growth (TAP); legal OGMA; stream,8.3
1,OPENING_ID 1794932,1794932,580941,2024-06-10,2024,2.1,Port Renfrew area,0.0,2.07,0.0,0.0,12.0,5263.0,SAN JUAN RIVER,2408.0,False,old growth (TAP); stream,8.2
1,OPENING_ID 1770535,1770535,547858,2021-12-02,2021,29.0,Caycuse River,0.66,0.82,0.53,0.0,0.0,13248.0,NITINAT LAKE,17864.0,True,priority-deferral; old growth (TAP); stream,7.8
1,OPENING_ID 1793210,1793210,579163,2024-05-12,2024,2.0,Port Renfrew area,0.64,0.81,0.64,0.0,5.0,9289.0,SAN JUAN RIVER,1652.0,True,priority-deferral; old growth (TAP); stream,7.6
1,OPENING_ID 1754759,1754759,536372,2021-03-31,2021,1.8,Caycuse River,0.0,1.79,0.0,0.0,11.0,12668.0,NITINAT LAKE,18893.0,False,old growth (TAP); stream,7.4
1,OPENING_ID 1794347,1794347,580498,2024-05-15,2024,1.8,Port Renfrew area,0.0,1.78,0.0,0.0,79.0,13560.0,SAN JUAN RIVER,6615.0,False,old growth (TAP); stream,7.3
1,OPENING_ID 1744341,1744341,528399,2020-07-20,2020,41.8,Caycuse River,0.55,0.8,0.0,0.0,0.0,14631.0,NITINAT LAKE,17718.0,False,priority-deferral; old growth (TAP); stream,7.1
1,OPENING_ID 1775275,1775275,559963,2022-04-04,2022,0.6,Port Renfrew area,0.58,0.58,0.0,0.0,50.0,10551.0,SAN JUAN RIVER,3158.0,True,priority-deferral; old growth (TAP); stream,6.6
1,OPENING_ID 1773436,1773436,550224,2022-08-29,2022,1.5,Gordon River,0.0,1.49,0.0,0.0,5.0,7540.0,Avatar Grove Hiking Trails,13291.0,False,old growth (TAP); stream,6.5
1,OPENING_ID 1803020,1803020,589035,2025-01-13,2025,1.0,Walbran Creek,0.69,0.98,0.69,0.0,397.0,10399.0,Avatar Grove Hiking Trails,17623.0,True,priority-deferral; old growth (TAP),6.4
1,OPENING_ID 1793213,1793213,579164,2023-07-01,2023,1.1,Port Renfrew area,0.0,1.09,0.0,0.0,32.0,5584.0,SAN JUAN RIVER,1873.0,False,old growth (TAP); stream,5.3
1,OPENING_ID 1793213,1793213,579167,2023-07-01,2023,1.7,Port Renfrew area,0.0,1.7,0.0,0.0,108.0,5342.0,SAN JUAN RIVER,2114.0,False,old growth (TAP),5.1
1,VCCB_SYSID 81479,,81479,2023-04-24,2023,34.6,Port Renfrew area,0.0,0.96,0.0,0.0,75.0,7124.0,FAIRY LAKE,7078.0,False,old growth (TAP); stream,4.9
1,OPENING_ID 1775275,1775275,559962,2022-04-04,2022,0.3,Port Renfrew area,0.33,0.33,0.0,0.0,30.0,10637.0,SAN JUAN RIVER,3336.0,True,priority-deferral; old growth (TAP); stream,4.6
1,OPENING_ID 1770573,1770573,547912,2022-06-24,2022,14.2,Harris Creek,0.0,0.87,0.0,0.0,0.0,6974.0,Harris Creek Spruce,4328.0,False,old growth (TAP); stream,4.6
1,OPENING_ID 1725472,1725472,515084,2019-04-25,2019,37.6,Harris Creek,0.0,0.0,0.0,0.16,0.0,3923.0,Harris Creek Spruce,0.0,False,legal OGMA; stream; fish record,4.2
1,OPENING_ID 1754798,1754798,536387,2021-03-31,2021,0.8,Caycuse River,0.0,0.7,0.0,0.0,16.0,12228.0,NITINAT LAKE,19499.0,False,old growth (TAP); stream,4.1
1,OPENING_ID 1731270,1731270,518622,2019-05-01,2019,15.6,Port Renfrew area,0.0,0.0,0.0,0.0,0.0,6924.0,SAN JUAN RIVER,22.0,False,stream; fish record,4.0
1,OPENING_ID 1713953,1713953,507327,2018-06-04,2018,23.7,Port Renfrew area,0.0,0.0,0.0,0.0,0.0,6384.0,SAN JUAN RIVER,64.0,False,stream; fish record,4.0
1,OPENING_ID 1741645,1741645,526380,2020-03-25,2020,21.9,Renfrew Creek,0.0,0.0,0.0,0.0,0.0,4307.0,LIZARD LAKE,3.0,False,stream; fish record,4.0
1,OPENING_ID 1741645,1741645,526381,2020-03-25,2020,10.2,Renfrew Creek,0.0,0.0,0.0,0.0,0.0,4582.0,LIZARD LAKE,12.0,False,stream; fish record,4.0
1,OPENING_ID 1714080,1714080,507366,2018-10-15,2018,1.6,Renfrew Creek,0.0,0.0,0.0,0.0,0.0,3994.0,LIZARD LAKE,48.0,False,stream; fish record,4.0
1,OPENING_ID 1714080,1714080,507367,2018-10-15,2018,0.6,Renfrew Creek,0.0,0.0,0.0,0.0,21.0,3778.0,LIZARD LAKE,33.0,False,stream; fish record,4.0
1,OPENING_ID 1714080,1714080,507368,2018-10-15,2018,9.3,Harris Creek,0.0,0.0,0.0,0.0,34.0,3094.0,LIZARD LAKE,102.0,False,stream; fish record,4.0
1,OPENING_ID 1800622,1800622,586767,2025-06-13,2025,4.6,San Juan River,0.0,0.0,0.0,0.0,0.0,5000.0,LIZARD LAKE,90.0,False,stream; fish record,4.0
1,VCCB_SYSID 77798,,77798,2021-06-21,2021,4.3,San Juan River,0.0,0.0,0.0,0.0,0.0,4227.0,LIZARD LAKE,0.0,False,stream; fish record,4.0
1,VCCB_SYSID 77781,,77781,2021-06-21,2021,2.7,San Juan River,0.0,0.0,0.0,0.0,52.0,4284.0,LIZARD LAKE,39.0,False,stream; fish record,4.0
1,VCCB_SYSID 78025,,78025,2021-07-23,2021,2.9,San Juan River,0.0,0.0,0.0,0.0,0.0,3910.0,LIZARD LAKE,136.0,False,stream; fish record,4.0
1,OPENING_ID 1741645,1741645,526379,2020-03-25,2020,2.0,Renfrew Creek,0.0,0.0,0.0,0.0,0.0,5023.0,LIZARD LAKE,76.0,False,stream; fish record,4.0
1,OPENING_ID 1725519,1725519,515118,2019-02-26,2019,26.8,Renfrew Creek,0.0,0.0,0.0,0.0,0.0,4848.0,LIZARD LAKE,59.0,False,stream; fish record,4.0
1,OPENING_ID 1747113,1747113,530545,2021-01-11,2021,17.7,San Juan River,0.0,0.0,0.0,0.0,60.0,1141.0,SAN JUAN RIVER,26.0,False,stream; fish record,4.0
1,OPENING_ID 1747113,1747113,530546,2021-01-11,2021,17.6,Lens Creek,0.0,0.0,0.0,0.0,0.0,1605.0,SAN JUAN RIVER,40.0,False,stream; fish record,4.0
1,OPENING_ID 1782997,1782997,568309,2022-06-17,2022,23.1,Lens Creek,0.0,0.0,0.0,0.0,50.0,930.0,LIZARD LAKE,149.0,False,stream; fish record,4.0
1,OPENING_ID 1796758,1796758,582585,2024-07-08,2024,9.6,San Juan River,0.0,0.0,0.0,0.0,0.0,3642.0,SAN JUAN RIVER,71.0,False,stream; fish record,4.0
1,OPENING_ID 1796758,1796758,582588,2024-08-01,2024,4.3,San Juan River,0.0,0.0,0.0,0.0,46.0,4394.0,SAN JUAN RIVER,52.0,False,stream; fish record,4.0
1,OPENING_ID 1796758,1796758,582586,2024-07-10,2024,2.3,San Juan River,0.0,0.0,0.0,0.0,49.0,4410.0,SAN JUAN RIVER,55.0,False,stream; fish record,4.0
1,OPENING_ID 1770097,1770097,547596,2022-09-19,2022,9.0,San Juan River,0.0,0.0,0.0,0.0,60.0,1480.0,SAN JUAN RIVER,74.0,False,stream; fish record,4.0
1,OPENING_ID 1721343,1721343,513316,2018-01-31,2018,10.8,San Juan River,0.0,0.0,0.0,0.0,41.0,1204.0,LIZARD LAKE,48.0,False,stream; fish record,4.0
1,OPENING_ID 1678741,1678741,478013,2016-02-29,2016,40.4,San Juan River,0.0,0.0,0.0,0.0,0.0,534.0,SAN JUAN RIVER,194.0,False,stream; fish record,4.0
1,OPENING_ID 1692409,1692409,491065,2016-08-03,2016,34.0,San Juan River,0.0,0.0,0.0,0.0,34.0,2086.0,SAN JUAN RIVER,34.0,False,stream; fish record,4.0
1,OPENING_ID 1692410,1692410,491067,2016-09-02,2016,15.9,San Juan River,0.0,0.0,0.0,0.0,6.0,4002.0,SAN JUAN RIVER,66.0,False,stream; fish record,4.0
1,VCCB_SYSID 79119,,79119,2022-02-16,2022,5.1,Lens Creek,0.0,0.0,0.0,0.0,0.0,4794.0,Harris Creek Spruce,23.0,False,stream; fish record,4.0
1,VCCB_SYSID 79090,,79090,2022-02-16,2022,3.1,Lens Creek,0.0,0.0,0.0,0.0,0.0,4760.0,Harris Creek Spruce,14.0,False,stream; fish record,4.0
1,VCCB_SYSID 81172,,81172,2023-03-16,2023,68.0,San Juan River,0.0,0.0,0.0,0.0,0.0,10333.0,SAN JUAN RIVER,169.0,False,stream; fish record,4.0
1,VCCB_SYSID 84380,,84380,2024-05-20,2024,3.6,San Juan River,0.0,0.0,0.0,0.0,86.0,10715.0,SAN JUAN RIVER,97.0,False,stream; fish record,4.0
1,VCCB_SYSID 78359,,78359,2021-09-25,2021,6.2,San Juan River,0.0,0.0,0.0,0.0,0.0,6607.0,SAN JUAN RIVER,117.0,False,stream; fish record,4.0
1,OPENING_ID 1720537,1720537,512773,2019-01-30,2019,8.1,Harris Creek,0.0,0.0,0.0,0.0,0.0,2669.0,Harris Creek Spruce,6.0,False,stream; fish record,4.0
1,OPENING_ID 1770570,1770570,547908,2023-03-16,2023,12.2,Harris Creek,0.0,0.0,0.0,0.0,5.0,637.0,Harris Creek Spruce,74.0,False,stream; fish record,4.0
1,OPENING_ID 1770572,1770572,547909,2022-06-24,2022,14.8,Harris Creek,0.0,0.0,0.0,0.0,0.0,1860.0,Harris Creek Spruce,106.0,False,stream; fish record,4.0
1,VCCB_SYSID 75226,,75226,2020-01-01,2020,4.2,Lens Creek,0.0,0.0,0.0,0.0,24.0,6033.0,Harris Creek Spruce,180.0,False,stream; fish record,4.0
1,VCCB_SYSID 76897,,76897,2021-04-18,2021,3.1,Lens Creek,0.0,0.0,0.0,0.0,17.0,6589.0,Harris Creek Spruce,137.0,False,stream; fish record,4.0
1,VCCB_SYSID 77178,,77178,2021-04-18,2021,17.1,Lens Creek,0.0,0.0,0.0,0.0,0.0,3167.0,Harris Creek Spruce,177.0,False,stream; fish record,4.0
1,VCCB_SYSID 78941,,78941,2022-01-15,2022,33.2,Lens Creek,0.0,0.0,0.0,0.0,0.0,3910.0,Harris Creek Spruce,0.0,False,stream; fish record,4.0
1,VCCB_SYSID 83346,,83346,2024-02-06,2024,7.2,Lens Creek,0.0,0.0,0.0,0.0,0.0,3740.0,Harris Creek Spruce,118.0,False,stream; fish record,4.0
1,VCCB_SYSID 84713,,84713,2024-07-06,2024,14.8,San Juan River,0.0,0.0,0.0,0.0,19.0,12827.0,SAN JUAN RIVER,60.0,False,stream; fish record,4.0
1,VCCB_SYSID 80865,,80865,2022-11-15,2022,42.9,San Juan River,0.0,0.0,0.0,0.0,0.0,9413.0,SAN JUAN RIVER,62.0,False,stream; fish record,4.0
1,VCCB_SYSID 83172,,83172,2023-11-26,2023,20.3,San Juan River,0.0,0.0,0.0,0.0,0.0,9871.0,Harris Creek Spruce,23.0,False,stream; fish record,4.0
1,VCCB_SYSID 84390,,84390,2024-05-20,2024,21.2,San Juan River,0.0,0.0,0.0,0.0,0.0,12978.0,Harris Creek Spruce,83.0,False,stream; fish record,4.0
1,OPENING_ID 1700938,1700938,498215,2016-07-01,2016,6.7,Port Renfrew area,0.0,0.58,0.0,0.0,0.0,12592.0,SAN JUAN RIVER,7273.0,False,old growth (TAP); stream,3.7
1,OPENING_ID 1793210,1793210,579162,2024-05-01,2024,4.6,Port Renfrew area,0.05,0.42,0.05,0.0,0.0,9089.0,SAN JUAN RIVER,1469.0,True,priority-deferral; old growth (TAP); stream,3.5
1,OPENING_ID 1700938,1700938,498218,2016-07-01,2016,1.9,Port Renfrew area,0.0,0.4,0.0,0.0,0.0,12902.0,SAN JUAN RIVER,7486.0,False,old growth (TAP); stream,3.2
1,OPENING_ID 1700938,1700938,498219,2016-07-01,2016,2.0,Port Renfrew area,0.0,0.38,0.0,0.0,7.0,12643.0,SAN JUAN RIVER,7245.0,False,old growth (TAP); stream,3.1
1,OPENING_ID 1700938,1700938,498217,2016-07-01,2016,2.1,Port Renfrew area,0.0,0.34,0.0,0.0,39.0,12409.0,SAN JUAN RIVER,6981.0,False,old growth (TAP); stream,3.0
1,OPENING_ID 1744356,1744356,528404,2020-10-15,2020,37.3,Gordon River,0.0,0.0,0.0,0.0,0.0,439.0,Avatar Grove Hiking Trails,8752.0,False,stream; recreation,3.0
1,OPENING_ID 1678742,1678742,478014,2016-06-16,2016,17.7,San Juan River,0.0,0.0,0.0,0.0,0.0,236.0,SAN JUAN RIVER,258.0,False,stream; recreation,3.0
1,OPENING_ID 1770239,1770239,547698,2021-10-26,2021,28.2,Harris Creek,0.0,0.0,0.0,0.0,0.0,474.0,Harris Creek Spruce,415.0,False,stream; recreation,3.0
1,OPENING_ID 1768951,1768951,546973,2021-04-26,2021,31.4,Caycuse River,0.13,0.13,0.0,0.0,0.0,16462.0,NITINAT LAKE,19323.0,False,priority-deferral; old growth (TAP); stream,3.0
1,OPENING_ID 1696204,1696204,493896,2017-09-15,2017,22.8,Gordon River,0.0,0.0,0.0,0.91,0.0,16191.0,BALD MOUNTAIN,16538.0,False,legal OGMA; stream,2.9
1,OPENING_ID 1714009,1714009,507345,2019-01-15,2019,20.7,Harris Creek,0.0,0.0,0.0,0.66,17.0,3359.0,Harris Creek Spruce,209.0,False,legal OGMA; stream,2.7
1,OPENING_ID 1725471,1725471,515083,2019-05-14,2019,38.4,Caycuse River,0.08,0.09,0.0,0.0,10.0,10494.0,NITINAT LAKE,20000.0,False,priority-deferral; old growth (TAP); stream,2.7
1,OPENING_ID 1700938,1700938,498214,2016-07-01,2016,1.0,Port Renfrew area,0.0,0.2,0.0,0.0,0.0,13083.0,SAN JUAN RIVER,7665.0,False,old growth (TAP); stream,2.6
1,OPENING_ID 1770558,1770558,547882,2022-03-01,2022,4.7,Gordon River,0.08,0.08,0.0,0.0,99.0,5315.0,Avatar Grove Hiking Trails,7100.0,True,priority-deferral; old growth (TAP); stream,2.6
1,OPENING_ID 1724678,1724678,514728,2019-05-15,2019,19.1,Gordon River,0.0,0.0,0.0,0.46,0.0,9629.0,Avatar Grove Hiking Trails,10684.0,False,legal OGMA; stream,2.5
1,OPENING_ID 1681946,1681946,480616,2016-08-12,2016,15.7,Harris Creek,0.0,0.0,0.0,0.41,19.0,5677.0,Harris Creek Spruce,1208.0,False,legal OGMA; stream,2.4
1,OPENING_ID 1741743,1741743,526465,2019-09-16,2019,36.5,San Juan River,0.0,0.1,0.0,0.0,0.0,4788.0,FAIRY LAKE,3204.0,False,old growth (TAP); stream,2.3
1,OPENING_ID 1700938,1700938,498216,2016-07-01,2016,1.5,Port Renfrew area,0.0,0.1,0.0,0.0,0.0,12898.0,SAN JUAN RIVER,7499.0,False,old growth (TAP); stream,2.3
1,OPENING_ID 1681947,1681947,480617,2016-07-26,2016,35.9,Lens Creek,0.0,0.09,0.0,0.0,8.0,2995.0,SAN JUAN RIVER,1241.0,False,old growth (TAP); stream,2.3
1,VCCB_SYSID 77799,,77799,2021-06-21,2021,14.8,Gordon River,0.0,0.0,0.0,0.27,0.0,9411.0,Avatar Grove Hiking Trails,10068.0,False,legal OGMA; stream,2.3
1,OPENING_ID 1681332,1681332,479908,2016-08-17,2016,2.1,Harris Creek,0.0,0.0,0.0,0.28,64.0,7527.0,Harris Creek Spruce,2141.0,False,legal OGMA; stream,2.3
1,OPENING_ID 1725473,1725473,515085,2019-08-26,2019,3.5,Caycuse River,0.0,0.0,0.0,0.26,31.0,9809.0,NITINAT LAKE,21677.0,False,legal OGMA; stream,2.3
1,OPENING_ID 1724619,1724619,514705,2019-01-29,2019,55.8,Port Renfrew area,0.0,0.07,0.0,0.0,0.0,6801.0,FAIRY LAKE,4071.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1735227,1735227,522347,2020-02-24,2020,47.0,Port Renfrew area,0.0,0.08,0.0,0.0,8.0,6389.0,FAIRY LAKE,7562.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1730259,1730259,517779,2019-04-01,2019,19.9,Port Renfrew area,0.0,0.06,0.0,0.0,0.0,5668.0,FAIRY LAKE,2677.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1681950,1681950,480619,2016-11-25,2016,13.7,Gordon River,0.0,0.0,0.0,0.22,53.0,3379.0,Avatar Grove Hiking Trails,6694.0,False,legal OGMA; stream,2.2
1,OPENING_ID 1679318,1679318,478529,2017-04-20,2017,12.4,Renfrew Creek,0.0,0.06,0.0,0.0,7.0,5769.0,FAIRY LAKE,1813.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1662274,1662274,465579,2015-10-15,2015,1.8,Gordon River,0.0,0.0,0.0,0.06,0.0,6349.0,Avatar Grove Hiking Trails,13721.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1731636,1731636,518906,2019-12-16,2019,15.6,Gordon River,0.0,0.0,0.0,0.06,3.0,7610.0,Avatar Grove Hiking Trails,13297.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1737783,1737783,524327,2020-02-10,2020,26.4,Gordon River,0.0,0.0,0.0,0.08,0.0,10000.0,Avatar Grove Hiking Trails,9200.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1714008,1714008,507344,2018-10-31,2018,21.4,Gordon River,0.0,0.0,0.0,0.08,0.0,11423.0,Avatar Grove Hiking Trails,9237.0,False,legal OGMA; stream,2.1
