tier,identifier,opening_id,vccb_sysid,harvest_start_date,harvest_start_year,block_area_ha,watershed,deferral_overlap_ha,oldgrowth_overlap_ha,ancient_overlap_ha,ogma_overlap_ha,nearest_stream_m,nearest_rec_site_m,nearest_rec_site,nearest_fish_record_m,after_deferral_recommendation,risk_flags,priority_score
1,OPENING_ID 1775671,1775671,563088,2022-09-26,2022,5.0,Alberni Valley area,0.0,4.82,0.0,0.0,0.0,35322.0,KNOB POINT,4945.0,False,old growth (TAP); stream,16.5
1,OPENING_ID 1794791,1794791,580865,2024-04-17,2024,2.2,Nahmint River,1.74,1.93,0.0,0.0,0.0,47484.0,KNOB POINT,1852.0,True,priority-deferral; old growth (TAP); stream,16.5
1,OPENING_ID 1793704,1793704,579684,2024-04-23,2024,2.1,Alberni Valley area,2.06,2.06,0.0,0.0,236.0,48534.0,KNOB POINT,1431.0,True,priority-deferral; old growth (TAP),16.5
1,OPENING_ID 1778533,1778533,565734,2022-05-04,2022,8.5,Alberni Valley area,0.0,4.7,0.0,0.0,3.0,38211.0,KNOB POINT,1845.0,False,old growth (TAP); stream,16.1
1,VCCB_SYSID 77820,,77820,2021-06-21,2021,24.3,Alberni Valley area,0.0,4.66,0.0,0.0,0.0,45790.0,NITINAT LAKE,478.0,False,old growth (TAP); stream,16.0
1,OPENING_ID 1799571,1799571,586135,2024-05-16,2024,1.7,Alberni Valley area,1.66,1.7,0.0,0.0,8.0,39550.0,KNOB POINT,6275.0,True,priority-deferral; old growth (TAP); stream,15.4
1,OPENING_ID 1770751,1770751,548096,2022-07-13,2022,4.3,Alberni Valley area,0.0,4.19,0.0,0.0,0.0,40919.0,KNOB POINT,2600.0,False,old growth (TAP); stream,14.6
1,OPENING_ID 1793704,1793704,579685,2024-04-23,2024,1.9,Alberni Valley area,1.82,1.82,0.0,0.0,192.0,47927.0,KNOB POINT,2288.0,True,priority-deferral; old growth (TAP),14.5
1,OPENING_ID 1778533,1778533,565735,2022-05-04,2022,5.1,Alberni Valley area,0.0,3.97,0.0,0.0,4.0,38301.0,KNOB POINT,1770.0,False,old growth (TAP); stream,13.9
1,OPENING_ID 1769851,1769851,547473,2022-07-13,2022,4.0,Alberni Valley area,0.0,3.83,0.0,0.0,16.0,40366.0,KNOB POINT,1562.0,False,old growth (TAP); stream,13.5
1,OPENING_ID 1797755,1797755,583734,2024-06-20,2024,4.6,Alberni Valley area,0.0,4.52,0.0,0.0,114.0,38957.0,KNOB POINT,6977.0,False,old growth (TAP),13.5
1,OPENING_ID 1765244,1765244,545076,2021-05-21,2021,5.7,Sproat River,0.0,4.51,0.0,0.0,243.0,69576.0,KNOB POINT,1336.0,False,old growth (TAP),13.5
1,OPENING_ID 1764795,1764795,544881,2021-06-01,2021,2.3,Sproat River,1.66,1.66,0.0,0.0,267.0,70297.0,KNOB POINT,977.0,False,priority-deferral; old growth (TAP),13.3
1,OPENING_ID 1793221,1793221,579171,2022-06-24,2022,2.8,Somass River,0.0,2.79,0.0,0.0,0.0,79936.0,KNOB POINT,34.0,False,old growth (TAP); stream; fish record,12.4
1,OPENING_ID 1793704,1793704,579687,2024-04-23,2024,1.5,Alberni Valley area,1.5,1.5,0.0,0.0,114.0,48548.0,KNOB POINT,1571.0,True,priority-deferral; old growth (TAP),12.0
1,OPENING_ID 1793679,1793679,579635,2022-06-24,2022,3.4,Somass River,0.0,3.31,0.0,0.0,56.0,76274.0,KNOB POINT,1129.0,False,old growth (TAP); stream,11.9
1,OPENING_ID 1804595,1804595,590720,2025-05-09,2025,3.5,Alberni Valley area,0.0,3.28,0.0,0.0,59.0,48586.0,KNOB POINT,1010.0,False,old growth (TAP); stream,11.8
1,OPENING_ID 1765244,1765244,545078,2021-05-21,2021,3.9,Sproat River,0.0,3.85,0.0,0.0,238.0,69779.0,KNOB POINT,1001.0,False,old growth (TAP),11.6
1,OPENING_ID 1804557,1804557,590700,2025-05-09,2025,2.9,Alberni Valley area,0.0,2.93,0.0,0.0,60.0,52067.0,KNOB POINT,865.0,False,old growth (TAP); stream,10.8
1,OPENING_ID 1769752,1769752,547443,2022-03-10,2022,2.6,Alberni Valley area,0.0,2.53,0.0,0.0,0.0,39379.0,KNOB POINT,2020.0,False,old growth (TAP); stream,9.6
1,OPENING_ID 1793704,1793704,579683,2024-04-23,2024,1.2,Alberni Valley area,1.16,1.16,0.0,0.0,314.0,48012.0,KNOB POINT,2299.0,True,priority-deferral; old growth (TAP),9.3
1,OPENING_ID 1769752,1769752,547446,2022-03-10,2022,2.2,Alberni Valley area,0.0,2.16,0.0,0.0,19.0,39881.0,KNOB POINT,1413.0,False,old growth (TAP); stream,8.5
1,OPENING_ID 1779487,1779487,566283,2022-12-01,2022,2.8,Alberni Valley area,0.0,2.79,0.0,0.0,197.0,46755.0,KNOB POINT,1690.0,False,old growth (TAP),8.4
1,OPENING_ID 1765244,1765244,545074,2021-05-21,2021,3.0,Sproat River,0.0,2.13,0.0,0.0,49.0,69382.0,KNOB POINT,1241.0,False,old growth (TAP); stream,8.4
1,OPENING_ID 1781791,1781791,567406,2022-10-26,2022,2.1,Alberni Valley area,0.0,2.06,0.0,0.0,93.0,48755.0,KNOB POINT,1858.0,False,old growth (TAP); stream,8.2
1,OPENING_ID 1769851,1769851,547472,2022-07-13,2022,2.8,Alberni Valley area,0.0,2.01,0.0,0.0,49.0,40484.0,KNOB POINT,1909.0,False,old growth (TAP); stream,8.0
1,OPENING_ID 1792839,1792839,578747,2022-12-28,2022,15.8,Somass River,0.74,0.75,0.0,0.0,13.0,65470.0,KNOB POINT,3071.0,True,priority-deferral; old growth (TAP); stream,8.0
1,OPENING_ID 1793704,1793704,579686,2024-04-23,2024,0.8,Alberni Valley area,0.73,0.73,0.0,0.0,22.0,48815.0,KNOB POINT,1220.0,True,priority-deferral; old growth (TAP); stream,7.8
1,OPENING_ID 1804595,1804595,590719,2025-05-09,2025,1.9,Alberni Valley area,0.0,1.9,0.0,0.0,95.0,48370.0,KNOB POINT,1180.0,False,old growth (TAP); stream,7.7
1,OPENING_ID 1765244,1765244,545071,2021-05-21,2021,1.8,Sproat River,0.0,1.82,0.0,0.0,24.0,69253.0,KNOB POINT,1033.0,False,old growth (TAP); stream,7.5
1,OPENING_ID 1676926,1676926,477170,2016-10-01,2016,1.8,Alberni Valley area,0.0,1.8,0.0,0.0,14.0,52832.0,KNOB POINT,2613.0,False,old growth (TAP); stream,7.4
1,OPENING_ID 1781790,1781790,567405,2022-10-25,2022,2.3,Alberni Valley area,0.0,2.33,0.0,0.0,179.0,47531.0,KNOB POINT,384.0,False,old growth (TAP),7.0
1,OPENING_ID 1804595,1804595,590712,2025-05-09,2025,1.7,Alberni Valley area,0.0,1.67,0.0,0.0,20.0,47630.0,KNOB POINT,1482.0,False,old growth (TAP); stream,7.0
1,OPENING_ID 1797755,1797755,583730,2024-05-22,2024,0.6,Alberni Valley area,0.62,0.62,0.0,0.0,0.0,40071.0,KNOB POINT,5780.0,True,priority-deferral; old growth (TAP); stream,6.9
1,OPENING_ID 1804613,1804613,590738,2025-08-26,2025,1.6,Alberni Valley area,0.0,1.63,0.0,0.0,78.0,51447.0,KNOB POINT,1188.0,False,old growth (TAP); stream,6.9
1,OPENING_ID 1804557,1804557,590699,2025-05-09,2025,1.5,Alberni Valley area,0.0,1.52,0.0,0.0,18.0,51451.0,KNOB POINT,653.0,False,old growth (TAP); stream,6.6
1,OPENING_ID 1804595,1804595,590722,2025-05-09,2025,1.1,Alberni Valley area,0.26,1.01,0.0,0.0,48.0,48727.0,KNOB POINT,752.0,True,priority-deferral; old growth (TAP); stream,6.3
1,OPENING_ID 1781790,1781790,567400,2022-10-25,2022,2.1,Alberni Valley area,0.0,2.05,0.0,0.0,242.0,47028.0,KNOB POINT,799.0,False,old growth (TAP),6.1
1,OPENING_ID 1795764,1795764,581649,2024-08-22,2024,5.6,Franklin River,0.26,0.26,0.0,0.0,39.0,33369.0,NITINAT LAKE,47.0,True,priority-deferral; old growth (TAP); stream; fish record,6.1
1,OPENING_ID 1765244,1765244,545073,2021-05-21,2021,2.0,Sproat River,0.0,1.34,0.0,0.0,3.0,69584.0,KNOB POINT,1146.0,False,old growth (TAP); stream,6.0
1,OPENING_ID 1804601,1804601,590732,2025-04-23,2025,1.3,Alberni Valley area,0.0,1.25,0.0,0.0,0.0,51021.0,KNOB POINT,664.0,False,old growth (TAP); stream,5.8
1,OPENING_ID 1755418,1755418,536863,2021-05-11,2021,5.1,Sproat River,0.47,0.47,0.47,0.0,6.0,61866.0,KNOB POINT,848.0,False,priority-deferral; old growth (TAP); stream,5.8
1,OPENING_ID 1769634,1769634,547386,2022-07-18,2022,2.0,Sproat River,0.27,0.8,0.0,0.0,15.0,55960.0,KNOB POINT,2340.0,True,priority-deferral; old growth (TAP); stream,5.7
1,OPENING_ID 1804557,1804557,590708,2025-05-09,2025,1.9,Alberni Valley area,0.0,1.85,0.0,0.0,130.0,53495.0,KNOB POINT,1310.0,False,old growth (TAP),5.5
1,OPENING_ID 1781785,1781785,567390,2022-11-04,2022,0.3,Alberni Valley area,0.15,0.26,0.0,0.0,10.0,51938.0,KNOB POINT,99.0,True,priority-deferral; old growth (TAP); stream; fish record,5.5
1,OPENING_ID 1804595,1804595,590716,2025-05-09,2025,1.2,Alberni Valley area,0.0,1.17,0.0,0.0,13.0,48053.0,KNOB POINT,1239.0,False,old growth (TAP); stream,5.5
1,OPENING_ID 1765244,1765244,545072,2021-05-21,2021,1.2,Sproat River,0.0,1.17,0.0,0.0,42.0,69216.0,KNOB POINT,1191.0,False,old growth (TAP); stream,5.5
1,OPENING_ID 1705536,1705536,502177,2017-05-25,2017,1.1,Alberni Valley area,0.0,1.14,0.0,0.0,49.0,45770.0,KNOB POINT,913.0,False,old growth (TAP); stream,5.4
1,OPENING_ID 1804557,1804557,590701,2025-05-09,2025,1.1,Alberni Valley area,0.0,1.11,0.0,0.0,52.0,52143.0,KNOB POINT,758.0,False,old growth (TAP); stream,5.3
1,OPENING_ID 1797755,1797755,583731,2024-05-22,2024,0.4,Alberni Valley area,0.41,0.41,0.0,0.0,7.0,39822.0,KNOB POINT,6231.0,True,priority-deferral; old growth (TAP); stream,5.3
1,OPENING_ID 1792742,1792742,578669,2022-06-24,2022,2.5,Alberni Valley area,0.0,1.06,0.0,0.0,16.0,38148.0,KNOB POINT,1860.0,False,old growth (TAP); stream,5.2
1,OPENING_ID 1804595,1804595,590713,2025-05-09,2025,1.1,Alberni Valley area,0.0,1.08,0.0,0.0,64.0,47629.0,KNOB POINT,1400.0,False,old growth (TAP); stream,5.2
1,OPENING_ID 1769752,1769752,547445,2022-03-10,2022,1.1,Nahmint River,0.0,1.03,0.0,0.0,38.0,39689.0,KNOB POINT,1472.0,False,old growth (TAP); stream,5.1
1,OPENING_ID 1804595,1804595,590721,2025-05-09,2025,0.8,Alberni Valley area,0.13,0.83,0.0,0.0,38.0,48819.0,KNOB POINT,889.0,True,priority-deferral; old growth (TAP); stream,5.1
1,OPENING_ID 1781794,1781794,567410,2022-10-29,2022,1.4,Alberni Valley area,0.0,1.01,0.0,0.0,0.0,45490.0,KNOB POINT,625.0,False,old growth (TAP); stream,5.0
1,OPENING_ID 1804557,1804557,590710,2025-05-09,2025,1.0,Alberni Valley area,0.0,1.0,0.0,0.0,9.0,54043.0,KNOB POINT,1097.0,False,old growth (TAP); stream,5.0
1,OPENING_ID 1804557,1804557,590706,2025-05-09,2025,1.6,Alberni Valley area,0.0,1.63,0.0,0.0,211.0,53252.0,KNOB POINT,1309.0,False,old growth (TAP),4.9
1,OPENING_ID 1769851,1769851,547470,2022-07-13,2022,2.3,Alberni Valley area,0.0,0.86,0.0,0.0,17.0,40369.0,KNOB POINT,2252.0,False,old growth (TAP); stream,4.6
1,OPENING_ID 1781793,1781793,567409,2022-10-31,2022,0.8,Alberni Valley area,0.0,0.83,0.0,0.0,5.0,50629.0,KNOB POINT,467.0,False,old growth (TAP); stream,4.5
1,OPENING_ID 1793571,1793571,579535,2024-04-23,2024,1.5,Alberni Valley area,0.0,1.46,0.0,0.0,254.0,48933.0,KNOB POINT,1917.0,False,old growth (TAP),4.4
1,OPENING_ID 1754606,1754606,536203,2021-02-23,2021,3.3,Sproat River,0.31,0.31,0.0,0.0,0.0,58460.0,KNOB POINT,890.0,False,priority-deferral; old growth (TAP); stream,4.4
1,OPENING_ID 1781792,1781792,567408,2022-10-26,2022,0.8,Alberni Valley area,0.0,0.78,0.0,0.0,61.0,53256.0,KNOB POINT,447.0,False,old growth (TAP); stream,4.3
1,OPENING_ID 1753031,1753031,535313,2021-03-03,2021,1.4,Alberni Valley area,0.0,1.45,0.0,0.0,262.0,49602.0,KNOB POINT,634.0,False,old growth (TAP),4.3
1,OPENING_ID 1790127,1790127,576145,2024-03-16,2024,5.0,Alberni Valley area,0.28,0.28,0.0,0.0,34.0,37490.0,KNOB POINT,1327.0,True,priority-deferral; old growth (TAP); stream,4.3
1,OPENING_ID 1804613,1804613,590739,2025-08-26,2025,1.5,Alberni Valley area,0.0,1.44,0.0,0.0,290.0,51514.0,KNOB POINT,1121.0,False,old growth (TAP),4.3
1,OPENING_ID 1781789,1781789,567397,2022-11-11,2022,1.5,Alberni Valley area,0.0,1.41,0.0,0.0,200.0,48537.0,KNOB POINT,1197.0,False,old growth (TAP),4.2
1,OPENING_ID 1702079,1702079,499728,2018-03-08,2018,26.7,Alberni Valley area,0.0,0.06,0.0,0.0,0.0,50359.0,KNOB POINT,34.0,False,old growth (TAP); stream; fish record,4.2
1,OPENING_ID 1794791,1794791,580866,2024-04-18,2024,6.4,Nahmint River,0.0,0.73,0.0,0.05,10.0,47193.0,KNOB POINT,1881.0,False,old growth (TAP); legal OGMA; stream,4.2
1,OPENING_ID 1690183,1690183,489371,2017-05-05,2017,7.1,Alberni Valley area,0.0,0.05,0.0,0.0,13.0,49144.0,KNOB POINT,27.0,False,old growth (TAP); stream; fish record,4.2
1,VCCB_SYSID 75693,,75693,2020-01-01,2020,14.3,China Creek,0.0,0.69,0.0,0.0,29.0,36259.0,NITINAT LAKE,2584.0,False,old growth (TAP); stream,4.1
1,OPENING_ID 1804758,1804758,590866,2025-03-20,2025,4.0,Alberni Valley area,0.0,0.7,0.0,0.0,36.0,50910.0,KNOB POINT,511.0,False,old growth (TAP); stream,4.1
1,OPENING_ID 1697401,1697401,494804,2016-06-16,2016,2.3,Alberni Valley area,0.0,0.0,0.0,0.0,34.0,52774.0,KNOB POINT,112.0,False,stream; fish record,4.0
1,OPENING_ID 1720691,1720691,512851,2016-10-31,2016,1.0,Alberni Valley area,0.0,0.0,0.0,0.0,58.0,52978.0,KNOB POINT,102.0,False,stream; fish record,4.0
1,OPENING_ID 1720691,1720691,512850,2016-10-31,2016,0.3,Alberni Valley area,0.0,0.0,0.0,0.0,31.0,52758.0,KNOB POINT,91.0,False,stream; fish record,4.0
1,OPENING_ID 1697401,1697401,494805,2016-06-16,2016,1.5,Alberni Valley area,0.0,0.0,0.0,0.0,6.0,53025.0,KNOB POINT,157.0,False,stream; fish record,4.0
1,OPENING_ID 1720693,1720693,512855,2017-06-26,2017,3.4,Alberni Valley area,0.0,0.0,0.0,0.0,0.0,52666.0,KNOB POINT,143.0,False,stream; fish record,4.0
1,OPENING_ID 1720693,1720693,512858,2017-06-26,2017,1.9,Alberni Valley area,0.0,0.0,0.0,0.0,0.0,53587.0,KNOB POINT,61.0,False,stream; fish record,4.0
1,OPENING_ID 1720693,1720693,512857,2017-06-26,2017,35.8,Alberni Valley area,0.0,0.0,0.0,0.0,0.0,52753.0,KNOB POINT,14.0,False,stream; fish record,4.0
1,OPENING_ID 1720687,1720687,512844,2017-06-26,2017,6.4,Alberni Valley area,0.0,0.0,0.0,0.0,32.0,53061.0,KNOB POINT,161.0,False,stream; fish record,4.0
1,OPENING_ID 1720692,1720692,512852,2017-04-19,2017,0.7,Alberni Valley area,0.0,0.0,0.0,0.0,29.0,51872.0,KNOB POINT,42.0,False,stream; fish record,4.0
1,OPENING_ID 1697389,1697389,494782,2016-06-16,2016,23.2,Alberni Valley area,0.0,0.0,0.0,0.0,44.0,50589.0,KNOB POINT,55.0,False,stream; fish record,4.0
1,OPENING_ID 1697408,1697408,494835,2016-05-24,2016,13.7,Alberni Valley area,0.0,0.0,0.0,0.0,0.0,50125.0,KNOB POINT,0.0,False,stream; fish record,4.0
1,OPENING_ID 1697408,1697408,494832,2016-05-24,2016,0.5,Alberni Valley area,0.0,0.0,0.0,0.0,65.0,50174.0,KNOB POINT,99.0,False,stream; fish record,4.0
1,OPENING_ID 1697408,1697408,494830,2016-05-24,2016,0.9,Alberni Valley area,0.0,0.0,0.0,0.0,92.0,50037.0,KNOB POINT,108.0,False,stream; fish record,4.0
1,OPENING_ID 1697384,1697384,494778,2016-06-16,2016,5.0,Alberni Valley area,0.0,0.0,0.0,0.0,0.0,50222.0,KNOB POINT,88.0,False,stream; fish record,4.0
1,OPENING_ID 1702079,1702079,499729,2018-03-08,2018,2.6,Alberni Valley area,0.0,0.0,0.0,0.0,23.0,50635.0,KNOB POINT,33.0,False,stream; fish record,4.0
1,OPENING_ID 1698559,1698559,495830,2017-07-10,2017,2.3,Alberni Valley area,0.0,0.0,0.0,0.0,26.0,44876.0,KNOB POINT,72.0,False,stream; fish record,4.0
1,OPENING_ID 1753031,1753031,535315,2021-03-03,2021,0.6,Alberni Valley area,0.0,0.0,0.0,0.0,63.0,49859.0,KNOB POINT,0.0,False,stream; fish record,4.0
1,OPENING_ID 1653786,1653786,461688,2015-01-01,2015,27.4,Franklin River,0.0,0.0,0.0,0.0,0.0,32240.0,NITINAT LAKE,142.0,False,stream; fish record,4.0
1,OPENING_ID 1798221,1798221,584399,2024-12-03,2024,1.2,Franklin River,0.0,0.0,0.0,0.0,43.0,30774.0,NITINAT LAKE,61.0,False,stream; fish record,4.0
1,OPENING_ID 1805329,1805329,591157,2026-01-26,2026,0.3,Franklin River,0.0,0.0,0.0,0.0,63.0,30853.0,NITINAT LAKE,69.0,False,stream; fish record,4.0
1,OPENING_ID 1798221,1798221,584400,2024-12-03,2024,6.6,Franklin River,0.0,0.0,0.0,0.0,0.0,30889.0,NITINAT LAKE,69.0,False,stream; fish record,4.0
1,OPENING_ID 1805329,1805329,591158,2026-01-26,2026,0.6,Franklin River,0.0,0.0,0.0,0.0,0.0,31080.0,NITINAT LAKE,166.0,False,stream; fish record,4.0
1,OPENING_ID 1798221,1798221,584398,2024-09-10,2024,1.6,Franklin River,0.0,0.0,0.0,0.0,0.0,31178.0,NITINAT LAKE,175.0,False,stream; fish record,4.0
1,OPENING_ID 1750181,1750181,533720,2020-09-25,2020,23.2,Franklin River,0.0,0.0,0.0,0.0,94.0,33493.0,KNOB POINT,126.0,False,stream; fish record,4.0
1,OPENING_ID 1705201,1705201,501943,2015-04-10,2015,14.4,Franklin River,0.0,0.0,0.0,0.0,0.0,26829.0,NITINAT LAKE,68.0,False,stream; fish record,4.0
1,OPENING_ID 1769701,1769701,547412,2021-12-03,2021,7.5,Franklin River,0.0,0.0,0.0,0.0,2.0,28832.0,NITINAT LAKE,79.0,False,stream; fish record,4.0
1,OPENING_ID 1770781,1770781,548127,2021-06-18,2021,10.2,China Creek,0.0,0.65,0.0,0.0,26.0,36836.0,NITINAT LAKE,1717.0,False,old growth (TAP); stream,4.0
1,VCCB_SYSID 77405,,77405,2021-05-11,2021,11.7,Franklin River,0.0,0.0,0.0,0.0,12.0,34254.0,NITINAT LAKE,97.0,False,stream; fish record,4.0
1,OPENING_ID 1725879,1725879,515201,2019-03-05,2019,8.7,Nahmint River,0.0,0.0,0.0,0.0,3.0,59876.0,KNOB POINT,150.0,False,stream; fish record,4.0
1,OPENING_ID 1725886,1725886,515206,2018-02-28,2018,14.9,Nahmint River,0.0,0.0,0.0,0.0,39.0,61178.0,KNOB POINT,44.0,False,stream; fish record,4.0
1,OPENING_ID 1666024,1666024,468269,2015-04-22,2015,1.5,Nahmint River,0.0,0.0,0.0,0.0,0.0,54504.0,KNOB POINT,134.0,False,stream; fish record,4.0
1,OPENING_ID 1709962,1709962,504732,2018-05-07,2018,5.8,Nahmint River,0.0,0.0,0.0,0.0,50.0,51665.0,KNOB POINT,84.0,False,stream; fish record,4.0
1,OPENING_ID 1727875,1727875,516245,2018-05-18,2018,1.2,Nahmint River,0.0,0.0,0.0,0.0,74.0,52236.0,KNOB POINT,96.0,False,stream; fish record,4.0
1,OPENING_ID 1727875,1727875,516246,2018-05-18,2018,3.0,Nahmint River,0.0,0.0,0.0,0.0,20.0,52496.0,KNOB POINT,39.0,False,stream; fish record,4.0
1,OPENING_ID 1727875,1727875,516247,2018-05-18,2018,0.7,Nahmint River,0.0,0.0,0.0,0.0,21.0,52622.0,KNOB POINT,156.0,False,stream; fish record,4.0
1,VCCB_SYSID 79174,,79174,2022-02-23,2022,11.5,Sproat River,0.0,0.0,0.0,0.0,0.0,50853.0,KNOB POINT,134.0,False,stream; fish record,4.0
1,OPENING_ID 1735339,1735339,522422,2019-01-02,2019,2.6,Alberni Valley area,0.0,0.0,0.0,0.0,75.0,46244.0,KNOB POINT,143.0,False,stream; fish record,4.0
